Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
UHS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRCX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDXX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKQ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJX.N,B,B,62.9187099818322,62.9187099818322,82.258064516129,B+,C,A-,71.6890590660897,36.6713049612422,82.8596630087736,A+,B+,A-,B+,C+,A,B,D+,B-,A-,95.2127659574468,70.7446808510638,77.8688524590164,73.7623762376238,50.0,85.6435643564356,63.6842105263158,21.0608646188851,57.8071672354949,83.0197132616487
MNST.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EW.N,B,C,62.591747405611,38.17993167382,13.768115942029,B+,B-,B,69.3071773324844,53.4188665365136,63.3008148314271,A+,A+,D-,B+,C,B+,A,C+,B,A-,99.3589743589744,97.7551020408163,0.0,71.4511041009464,36.4253393665158,73.9747634069401,91.4790996784566,44.4877344877345,63.7662337662338,82.5534759358289
ALL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VST.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHP.OQ,B,B,64.3981158421482,64.3981158421482,100.0,B+,C+,B+,73.1003419894769,43.801036531412,69.5967876485181,C+,A,A-,C+,A,A,B,C+,D+,B,44.4206008583691,87.344398340249,75.4335260115607,46.7054263565892,87.0967741935484,90.1162790697674,61.2449799196787,46.117747440273,24.075654152446,61.8055555555556
CAT.N,B+,C+,67.4734432125207,47.4729853425241,27.4725274725275,B,B+,B,63.123484289141,74.661715191127,66.2359494614489,A-,A-,B-,C+,A,C,B+,A,C,B+,78.6741214057508,76.9662921348315,55.9160305343511,46.1363636363636,88.5146804835924,41.1363636363636,68.5956790123457,85.4401154401154,39.2063492063492,73.9527629233512
PG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STE.N,B-,B-,56.49916685729,56.49916685729,100.0,B+,C,C+,73.0745379839975,39.2969696969697,46.5947922361946,C+,C+,C+,C+,A-,B-,A+,C+,C,D-,46.3983050847458,43.3467741935484,50.0,50.0,76.9230769230769,57.7507598784195,97.0588235294118,46.3636363636364,37.2727272727273,7.0
TPL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKR.OQ,A,B,84.5781925190025,63.1224295928346,41.6666666666667,A-,A,A,81.7257488592809,87.9628214922332,85.1543466223699,A+,A-,A-,A,B+,A,A+,A,B+,A+,95.3125,77.6162790697674,80.8333333333333,86.0795454545455,68.9189189189189,91.1931818181818,94.1520467836257,90.8658008658009,74.2424242424242,94.0285204991087
AFL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FITB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XEL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSIC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WST.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DASH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APTV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWKS.OQ,B-,C-,55.4526441653108,31.6325720826554,7.8125,B,B,C+,62.8752842829922,58.8579633873751,42.4087479851119,B,C-,C-,B-,A,B+,C-,B,C-,B+,64.5228215767635,32.9918032786885,32.4324324324324,51.1494252873563,86.8888888888889,69.5402298850575,26.4705882352941,64.3145743145743,31.6161616161616,72.4376114081996
ABNB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.N,B+,B-,70.5522467894611,50.9011233947305,31.25,A-,C-,A+,78.9621661005021,31.2774523950994,93.4744203012429,A+,A+,A,A+,A-,A,B+,C-,D-,A-,97.2527472527472,96.2765957446808,84.4262295081967,92.4242424242424,78.4883720930232,83.3333333333333,68.0412371134021,29.9422799422799,1.54401154401154,82.5534759358289
TSLA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADBE.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADSK.OQ,A-,A-,79.6696174556818,79.6696174556818,100.0,B+,A,B,72.7989297105887,89.6418217182282,66.1503551081092,B+,A+,B-,A+,A-,A,C-,A+,A-,B,67.1993911719939,92.5106990014265,52.1834061135371,96.4159811985899,78.8177339901478,89.0129259694477,32.9136690647482,99.075654152446,77.858361774744,60.1478494623656
FOXA.OQ,C+,C-,47.5533275820923,28.4936449231216,9.43396226415094,B+,D+,C+,68.0249035854031,21.4589310471663,44.973791973792,B,B,D-,B,A-,B-,B+,D,C,C,64.054054054054,64.3939393939394,0.0,66.4444444444444,78.169014084507,57.7777777777778,71.0526315789474,14.3578643578644,35.7720057720058,35.4946524064171
TT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSCO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON.N,B-,B-,55.4833042563845,55.4833042563845,100.0,B,B-,C,65.1356633602137,50.1602564102564,37.6691909313661,B+,A-,D,A,B-,A-,C-,B,C-,C,70.5394190871369,78.3834586466165,13.1410256410256,85.5932203389831,53.0232558139535,75.7627118644068,32.8070175438597,60.5769230769231,25.9615384615385,34.375
AMZN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRKb.N,D+,D,18.7063387933794,11.436502730023,4.16666666666667,D-,D+,C-,7.60507410678059,23.4680134680135,27.7804642166344,D-,D,B,D,D-,D+,D,C,D-,D-,0.0,11.5384615384615,59.5744680851064,8.33333333333333,0.0,18.9393939393939,9.23076923076923,33.4054834054834,5.98845598845599,0.0
GOOG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR.N,A-,C+,76.4209036876117,48.9247375580916,21.4285714285714,A,B+,B,83.4348669228823,74.5439791878193,64.7878409198336,A+,B,D+,B,A-,A,A+,B+,A-,B+,91.796875,66.2790697674419,18.2926829268293,64.8550724637681,76.8181818181818,90.2173913043478,98.4732824427481,73.9618885096701,80.6456200227531,68.3019713261649
BKNG.OQ,B-,C,54.9013134602026,39.9506567301013,25.0,C,A,B-,36.2568980141547,86.4546869252752,50.9160353535353,C-,B+,C-,C+,B-,C+,D+,A,A,B+,33.2727272727273,73.4375,30.46875,45.4692556634304,52.5210084033614,49.5145631067961,17.056856187291,90.1154401154401,86.998556998557,67.3351158645276
STZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV.N,B+,B-,71.2707593919915,57.857601918218,44.4444444444444,A+,C+,B,93.5044085376502,42.997113997114,64.5162484139292,A,B-,D,A+,A+,A+,A,C,C+,A-,87.0426829268293,57.6589595375723,10.0,97.0657276995305,93.205574912892,92.6056338028169,90.5275779376499,34.8484848484849,47.0562770562771,77.6515151515152
STLD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOM.N,B,C-,61.2145991949788,31.556666686097,1.89873417721519,B+,B,B-,66.9021753601193,59.2024163200634,55.6709664998074,A,B+,D-,C,B,A+,A,B+,D,A-,85.5102040816327,71.1320754716981,0.0,41.2962962962963,63.7777777777778,97.5925925925926,85.9615384615385,67.6046176046176,15.6277056277056,82.5534759358289
SWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRMB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBA.OQ,A,C+,87.6008073757868,47.5238079432126,7.4468085106383,A+,A-,A,93.2951025938831,77.9791755085873,88.2788004903858,A-,A+,A-,A+,A,A+,A+,B+,A,A+,81.3492063492064,98.8,76.219512195122,97.4074074074074,87.962962962963,95.1851851851852,92.1875,71.8470418470419,87.7200577200577,94.0285204991087
OMC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRM.N,B,B,63.1582302998655,63.1582302998655,82.4503311258278,B+,B-,A-,72.9891770953034,51.1161469737931,75.0800496591275,A+,A,B-,A+,B,A+,C-,C+,C-,A+,96.2709284627093,89.0870185449358,52.1834061135371,95.710928319624,59.688013136289,97.4735605170388,32.9136690647482,47.0563139931741,33.1200227531286,98.4094982078853
SBUX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC.N,B+,B-,73.06227516097,54.9904399060664,36.9186046511628,A-,B+,B-,79.5166516397956,70.812805930453,56.4542070324189,A,B-,C+,B+,A-,A,B+,A-,C-,A-,88.7117346938775,53.8329519450801,49.0451388888889,74.9485596707819,82.8358208955224,90.2777777777778,71.1882229232387,80.8513708513708,29.5238095238095,82.5534759358289
TAP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YUM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPB.OQ,B,C+,64.1863792581324,41.6862128848802,19.1860465116279,B+,C+,B,73.7794519701184,44.9609540786011,66.5961313737281,B+,B+,D+,C,A,A+,B+,C,C+,A-,71.654501216545,71.3768115942029,17.4008810572687,40.162037037037,91.6223404255319,97.7958236658933,69.2307692307692,37.965367965368,43.2178932178932,82.5534759358289
EG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT.OQ,B,B,60.6122062921329,60.6122062921329,100.0,B+,B-,B+,68.8698093541976,51.6597911892029,66.7512108089357,B+,A,B-,C+,B-,A-,A-,C+,C-,A+,72.2734254992319,86.8421052631579,52.5641025641026,44.4244604316547,56.9421487603306,78.7769784172662,76.8665850673195,48.961038961039,32.4098124098124,94.0285204991087
DTE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HST.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRM.N,B+,B+,74.6160900679667,74.6160900679667,100.0,B+,B+,A-,73.7762939425362,68.880145997793,80.2084494862004,A,A-,C+,A,A-,A,C,B+,B-,A-,87.9310344827586,80.4785894206549,48.3050847457627,85.6965174129353,82.2222222222222,87.1890547263682,34.1370558375635,71.1255411255411,52.2799422799423,82.5534759358289
DOC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROK.N,B-,B-,53.3613184414958,53.3613184414958,100.0,B-,C,B+,51.0430140815668,34.2569391392921,71.8145966976991,B-,A-,A-,B-,C-,A,C-,C-,D+,B,51.3578274760383,81.4606741573034,75.8587786259542,54.6212121212121,32.6424870466321,89.1666666666667,30.787037037037,32.2510822510823,23.3621933621934,60.6283422459893
DOW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTRS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVX.N,B,C,61.5421626530011,33.6191825923233,5.69620253164557,B-,A,B-,55.1405863088106,88.0769034886682,51.23402877446,C+,A-,C-,B,B,D,A-,A,A,A,47.5510204081633,79.811320754717,25.2747252747253,59.4444444444444,63.7777777777778,15.0,75.3846153846154,88.961038961039,83.4199134199134,90.6417112299465
CI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACN.N,A-,A-,81.412460598722,81.412460598722,100.0,A-,A,A-,78.4081332691376,85.2564102564103,77.2228272228271,A+,A+,B-,A+,A,A+,C-,A+,C,A+,97.6190476190476,95.9459459459459,52.5641025641026,99.9400479616307,91.1570247933884,97.4220623501199,32.3133414932681,99.0384615384615,33.6538461538462,93.75
CRWD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PANW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XYL.N,A-,A-,79.521682887368,79.521682887368,100.0,A,A,B+,83.8784919933013,86.714144243556,68.7677477340622,B,A-,B+,A,A,A,B+,A+,C,A+,63.8178913738019,75.5216693418941,67.6526717557252,90.2272727272727,88.5146804835924,87.5,68.5956790123457,98.8023088023088,41.5440115440115,94.0285204991087
HAS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENPH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LII.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKTX.OQ,B,B,63.0136073441917,63.0136073441917,100.0,A-,B,D+,75.9386094788084,63.5349008290185,24.8944749047369,B,B-,D-,A,A,A,C+,B+,B,B-,58.6816720257235,53.3434650455927,0.0,83.3333333333333,88.8461538461538,85.3018372703412,42.4501424501425,66.8253968253968,61.5007215007215,50.1336898395722
APO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNPS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVY.N,B+,B+,67.0523027604592,67.0523027604592,100.0,B+,C+,A-,70.0693676912705,47.0162125456243,76.7852427415202,A,B,A,A,B+,A,C-,C+,C-,A+,85.9550561797753,61.2359550561798,85.8108108108108,88.4615384615385,67.2413793103448,89.5604395604396,32.5842696629214,42.9004329004329,29.3939393939394,94.0285204991087
