Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
WEC.N,B,B,64.2197935889941,64.2197935889941,100.0,B,C+,B+,65.9244211672032,49.3357733718487,71.671560862802,B,A+,B-,C,B+,A+,A,C-,A,A,63.1086142322097,95.8181818181818,50.7905138339921,37.9003558718861,66.9456066945607,93.4163701067616,88.8030888030888,29.1713169642857,88.9369419642857,90.7563025210084
MSCI.N,B,B,60.8046437582954,60.8046437582954,100.0,B,B-,B+,61.2832761023929,53.0110160383598,71.0647036824701,A+,B+,C,B-,A+,B-,C-,C+,B,A-,95.1827242524917,70.5792682926829,39.4736842105263,52.9810298102981,94.5229681978799,54.3360433604336,26.5536723163842,43.9313616071429,64.9135044642857,80.5555555555556
TMO.N,B+,B+,71.2070355646107,71.2070355646107,75.0,A-,B-,B+,83.1970592968576,53.7871841444911,74.7062930774561,A,A,C+,A,A-,A-,A-,C+,C+,A+,87.8318584070797,88.9121338912134,50.0,90.7294832826748,78.6729857819905,82.2188449848024,83.0745341614907,47.8934151785714,46.2193080357143,94.6078431372549
F.N,B+,C+,74.4822307397877,45.1679446381865,15.8536585365854,A,C-,A+,85.218901816031,29.9199966444911,93.2324058062429,A+,A+,A,B+,A,A,A,D,C+,A+,99.0530303030303,92.0955882352941,91.0041841004184,73.6206896551724,90.0423728813559,87.7586206896552,88.2899628252788,12.6534598214286,44.3498883928571,94.6078431372549
GEHC.OQ,B,B,64.4442777152083,64.4442777152083,100.0,B,A-,B-,60.9526215160325,75.5380303162932,50.5234092748441,C,B,C+,B,B-,A,C+,B+,A,B,41.3716814159292,58.3682008368201,50.0,66.1094224924012,51.8957345971564,88.6018237082067,42.2360248447205,74.51171875,87.0675223214286,63.375350140056
LYB.N,A-,A-,78.894211191508,78.894211191508,100.0,A,A-,B+,84.7700584808418,79.4577257151964,72.9396010106568,B,A-,B+,A+,A+,B,A,A+,C,B+,66.4619164619165,78.1323877068558,74.512987012987,93.1712962962963,92.7374301675978,59.6064814814815,84.3065693430657,94.1489361702128,37.7659574468085,68.5393258426966
IBM.N,B+,B-,73.7103735332597,50.7756413120844,27.8409090909091,A+,B-,A-,95.1947197168291,53.8762874941643,78.1559629514801,A+,A+,B-,A+,A-,A+,A+,C+,A,B+,98.1687898089172,99.9260355029586,52.2613065326633,98.5380116959064,76.0176991150443,99.4736842105263,97.7683956574186,41.7550223214286,84.0262276785714,69.2577030812325
IQV.N,B,B,63.1438656706908,63.1438656706908,87.5,A-,B-,B-,80.8609787000625,52.2396744426911,55.2867647058824,C+,A,D-,A+,B+,A,B+,B-,C-,A+,42.5,91.1764705882353,0.0,96.1309523809524,69.5454545454545,85.218253968254,68.8008130081301,51.6922639362912,26.1518771331058,94.1084229390681
VRTX.OQ,B-,B-,57.6640653826596,57.6640653826596,100.0,B+,C-,B,72.7760065225054,30.7776432162648,63.5310640442699,B,A-,D,A,B-,A,B+,D+,C,B,64.0909090909091,80.6034482758621,10.4477611940299,86.0227272727273,54.9645390070922,87.3863636363637,67.5174013921114,23.5068259385666,36.4192263936291,58.6693548387097
DXCM.OQ,C+,C+,48.3073670328727,48.3073670328727,100.0,B+,D+,C+,67.948883746734,23.4374696058979,46.1828679337103,B+,B+,D-,A,D+,B+,A+,D,B-,C,68.8053097345133,74.2677824267782,0.0,85.5623100303951,18.2464454976303,74.9240121580547,92.5465838509317,10.9514508928571,56.5150669642857,36.2511671335201
PEP.OQ,A,B-,85.2067252766697,57.1866959716682,29.1666666666667,A,A+,B+,90.0139321112449,91.7111940262216,72.4197352898011,A,B-,A-,A+,A,A+,A-,A+,A-,A+,85.1351351351351,55.8035714285714,81.5789473684211,94.3478260869565,89.2857142857143,99.5652173913044,80.7017543859649,93.5686383928571,80.5385044642857,99.1830065359477
AOS.N,B-,B-,54.4839154892992,54.4839154892992,100.0,C+,B+,C+,49.0057655763019,68.6309219868503,48.6801294240593,C,D,B+,C-,C,A,C,A+,D-,C,36.2211221122112,16.0033167495854,69.4045174537988,25.8384146341463,40.4805914972274,89.7103658536585,36.2123613312203,95.6333705357143,0.209263392857143,36.2511671335201
BLK.N,A-,B+,77.5172629893643,73.2413901153718,68.9655172413793,A-,B+,A+,78.9430420990627,71.0913853388577,94.9235509970868,A,A+,A+,A+,B+,A,C+,B+,B+,A+,87.6644736842105,96.3722397476341,97.2477064220184,93.9432989690722,72.0588235294118,87.5,42.9799426934097,67.2014508928571,69.7963169642857,92.483660130719
HII.N,C,C,38.646238560734,38.646238560734,75.0,C+,C,C-,45.5408434916631,36.5463972047152,28.7650858405576,C+,C+,D-,B-,C,B+,D,D+,B+,B-,44.811320754717,45.4954954954955,0.0,56.8548387096774,37.9120879120879,68.1451612903226,10.6837606837607,22.94921875,68.5128348214286,56.5826330532213
CVS.N,A,B-,87.7488593174674,57.3359681202722,26.9230769230769,A,A,A+,88.6044331037875,84.5908310600593,92.0115387451154,A+,A+,C+,A-,A,A+,A,A-,A,A+,98.1060606060606,98.9051094890511,50.0,78.6931818181818,87.3831775700935,95.1704545454545,90.3508771929825,83.0346985210467,83.4328782707622,94.1084229390681
PH.N,B,B,64.3296184473723,64.1415534097327,63.953488372093,B,B-,B+,63.082618074126,56.9906252431528,71.8079094883244,C+,C+,A+,C,A,B+,C,B-,A-,D+,42.986798679868,44.195688225539,97.0225872689938,41.234756097561,91.2199630314233,71.875,36.2123613312203,58.1612723214286,76.0184151785714,22.5957049486461
NSC.N,B+,B+,69.4769437993669,67.2384718996834,65.0,B+,B+,B+,66.9592444320465,67.3438654975879,73.9820166987797,A-,A,C+,B+,B,A+,D+,B-,A-,A+,81.2138728323699,90.0,50.0,71.3157894736842,65.9722222222222,97.1052631578947,23.1843575418994,58.30078125,77.5530133928571,97.2455648926237
MSFT.OQ,A,B-,88.5108262774473,53.6304131387236,18.75,A,A+,A-,87.7358498759409,92.3362912873483,77.9837455450638,A+,A+,B-,A+,A+,B+,A+,A+,A-,A+,99.9203821656051,96.5236686390532,52.2613065326633,97.8362573099415,94.424778761062,73.1578947368421,97.7683956574186,97.0284598214286,75.1813616071429,94.6078431372549
HWM.N,B+,B+,73.9943815542164,73.9943815542164,100.0,B+,A,B-,74.0280659172779,87.8681880738406,55.0132894472518,A-,A-,D+,A-,A,A-,C+,A,A-,A+,78.7735849056604,75.2252252252252,16.9811320754717,75.4032258064516,84.0659340659341,76.6129032258064,47.008547008547,88.0719866071429,79.6456473214286,99.1830065359477
BAX.N,A-,B,81.5528712891479,59.855383012995,38.1578947368421,A,A-,B+,85.3751674712678,79.5812118250078,74.9935201984671,A,A,C+,A+,B,A+,A+,A-,A-,A,90.929203539823,87.2384937238494,50.0,98.6322188449848,59.9526066350711,92.2492401215805,92.5465838509317,79.19921875,77.4972098214286,84.6171802054155
HUM.N,B+,B,70.4864890965023,58.9611932661999,47.4358974358974,B,A-,B+,61.5682075924021,82.8051692009085,67.2530044975301,B,A+,D-,A+,B-,A,D+,A,A-,A-,58.7121212121212,99.6350364963504,0.0,92.3295454545455,51.4018691588785,90.625,21.9298245614035,84.1439135381115,78.1996587030717,83.0197132616487
AXON.OQ,C,C,38.836211333372,38.836211333372,100.0,C+,C+,D+,42.365941685085,49.0373883928572,18.4008622687868,C-,C-,D-,C+,C-,B-,C+,C+,A+,D-,27.8301886792453,29.7297297297297,0.0,43.1451612903226,32.4175824175824,52.4193548387097,47.008547008547,43.9871651785714,98.5630580357143,0.0
ZBH.N,B-,B-,55.6314137918226,55.6314137918226,100.0,B+,C+,C,70.7244389439988,45.5558002128518,34.6381219245489,B-,B-,D-,A,A-,A+,C,C-,A,B,54.4491525423729,53.4274193548387,0.0,84.3465045592705,76.9230769230769,92.5531914893617,38.8544891640867,30.1621160409556,88.1257110352674,58.6693548387097
TDY.N,C,C,41.5352623150326,41.5352623150326,100.0,C+,C,C,47.5121572349378,38.6756499253462,38.7542183866653,C-,B-,C-,C,B-,B,D,C-,C+,B,32.421875,53.8759689922481,29.5180722891566,40.4761904761905,53.5398230088496,62.5850340136055,9.71223021582734,31.885103926097,46.2038106235566,61.3361388742767
TDY.N,C,C,41.2528167758831,41.2528167758831,100.0,C+,C,C,45.2350402294059,39.9076809543262,38.9690170940171,C,B-,C-,C,C+,B,D-,C,C+,B,35.0,50.9615384615385,30.2083333333333,39.7058823529412,49.618320610687,60.5882352941176,7.64331210191083,33.8588169642857,45.7170758928571,61.437908496732
GILD.OQ,A-,B+,83.2507606855384,67.5513062686951,51.8518518518518,A,A-,A-,87.1768692922923,81.3020650968721,77.9071394032896,A+,A-,D,A+,B+,A+,A+,A,B-,A+,99.2354740061162,75.8064516129032,13.1147540983607,94.4570135746606,69.5075757575758,98.3031674208145,92.789598108747,86.4536830357143,55.2594866071429,94.6078431372549
EPAM.N,B,B,66.3789727979541,66.3789727979541,100.0,A-,B+,C-,76.0175478772654,70.0039756810647,26.6293495340063,C,B,D-,B-,A-,A-,A-,A,C-,B,40.9436834094368,58.416547788873,0.0,57.4030552291422,82.1018062397373,80.5522914218566,77.9376498800959,83.4328782707622,31.8117178612059,60.1478494623656
NOC.N,A-,A-,76.959349259334,76.959349259334,100.0,A-,A-,B-,82.8906154659723,83.0559142059602,57.6819958895431,A+,A,D-,A-,A,A+,B,A,A-,A,91.9811320754717,89.6396396396396,0.0,79.4354838709677,84.0659340659341,96.3709677419355,65.3846153846154,84.5284598214286,77.1065848214286,84.6171802054155
PNW.N,B+,B+,69.1017728108393,69.1017728108393,100.0,B,C,A,64.9663045507236,39.6094357882042,89.6126232583602,A+,A+,A-,C,B+,A+,A,C+,D+,B,96.8164794007491,92.9090909090909,77.2727272727273,33.9857651245552,66.9456066945607,95.5516014234875,88.8030888030888,42.3130580357143,17.2433035714286,59.640522875817
BFb.N,B-,B-,55.014245866889,55.014245866889,100.0,B-,B,B-,53.3740753379972,59.4411246420688,53.8385896887912,A-,C+,D-,B,B,A-,D+,B,C+,A-,79.126213592233,44.811320754717,0.0,59.7222222222222,62.2093023255814,76.3888888888889,21.4285714285714,59.6564665127021,46.290415704388,78.0904786954235
DE.N,B+,B+,69.852880970656,69.852880970656,100.0,A-,C,A,75.2360672027216,41.1214376878254,87.9141209713136,A+,A-,A,B+,B-,A,A+,C,C-,A-,91.8679549114332,82.0907617504052,89.0077821011673,73.2980332829047,50.6129597197898,89.9394856278366,92.8018575851393,37.2155858930603,26.2087599544937,83.0197132616487
HSY.N,A,B,84.1003611315271,58.7168472324302,33.3333333333333,A+,B-,A,95.6598842937004,56.8526603349673,90.7143734544805,A+,A+,D+,A+,A+,A+,A+,B-,C+,A+,98.4146341463415,97.0023980815348,20.7729468599034,98.2718894009217,93.2773109243697,95.9584295612009,95.5112219451372,53.7806919642857,41.9224330357143,94.6078431372549
GL.N,B-,C+,52.4928390036013,43.2676960975453,34.0425531914894,B-,B-,C,57.2481829754034,51.0777357782753,40.0944447782718,C+,C+,C,B-,A-,B,C-,C,A+,C,49.375,48.8679245283019,34.0764331210191,53.2312925170068,82.8638497652582,65.4761904761905,33.2746478873239,39.8890784982935,98.9334470989761,35.2374551971326
SLB.N,B+,B-,74.7595346983236,58.0694225215756,41.3793103448276,A,C+,A-,85.9879961848748,50.0,82.293963770424,A,A-,A-,A+,A,A+,D+,C+,C+,C+,84.4512195121951,80.5084745762712,81.9672131147541,96.9613259668508,91.0596026490066,96.1325966850829,18.6440677966102,50.0,50.0,50.0
AWK.N,A-,A-,80.0347682291524,80.0347682291524,100.0,A,A-,B+,88.7447862976229,82.3379690417834,72.5032320620556,A-,B-,A-,A,A,A,A,A,B+,B+,80.7692307692308,57.6923076923077,80.3571428571429,88.4615384615385,84.4827586206897,91.025641025641,90.2777777777778,88.2393973214286,71.38671875,69.2577030812325
PKG.N,B+,B+,73.9043192433491,69.0950167645317,64.2857142857143,B+,B+,A-,69.9046785613711,73.6713096697012,78.4761747913922,A-,B+,A+,C,A,B-,A,B+,A-,A-,76.7045454545455,69.4444444444444,95.3333333333333,37.5,87.3493975903615,57.0652173913043,86.2068965517241,70.9681919642857,78.9481026785714,79.2717086834734
CPAY.N,C,C,40.9770105108983,40.9770105108983,100.0,C-,B,C-,29.2756618796844,64.3871394043729,28.8935738787858,C,C,D-,C+,D-,B-,C-,B+,B+,C-,40.3654485049834,40.5487804878049,0.0,42.6829268292683,0.0,54.3360433604336,26.5536723163842,69.0708705357143,74.1768973214286,26.2838468720822
ADI.OQ,B+,B+,68.8283767421579,68.8283767421579,100.0,B+,A-,B,67.2325223688458,77.5598459870059,63.7464521347556,A-,A,C-,B+,B-,A-,A-,A-,A-,A,82.0,84.3347639484979,33.2278481012658,68.4523809523809,57.0731707317073,75.1984126984127,76.1506276150627,75.48828125,76.6322544642857,89.3090569561158
MMC.N,B,B,64.0184435332431,64.0184435332431,100.0,B,B+,C+,64.69421974021,69.456667115205,45.3385560629732,B+,A-,C-,A-,C+,A,C-,B,A+,A-,70.625,78.6792452830189,25.796178343949,79.0816326530612,43.1924882629108,86.9047619047619,33.2746478873239,59.1723549488055,94.6956769055745,83.0197132616487
IT.N,A-,A-,75.6190598949762,75.6190598949762,100.0,B+,A,C+,71.5803492523246,87.8438606345316,46.4623194596247,A,A,D-,A,A+,A,C,A+,B,A,83.5191082802548,83.801775147929,0.0,86.374269005848,94.424778761062,83.5087719298246,33.7756332931242,95.41015625,64.7739955357143,84.6171802054155
ECL.N,A-,A-,76.7251384881242,76.7251384881242,100.0,A,B-,A-,91.1622636680818,55.1729319322625,75.0775724509169,A+,A+,C-,A+,A,A+,B+,B-,C,A+,99.4019138755981,97.5177304964539,29.559748427673,98.4988452655889,91.2303664921466,98.9607390300231,73.621103117506,51.5784982935154,41.1973833902162,94.1084229390681
BXP.N,B+,B+,74.9745166580276,74.9745166580276,100.0,B+,B,A,71.9993433944884,61.2125362297697,89.1648059848113,A-,A+,A-,A-,C,A+,C,B,C,A,80.9333333333333,99.8743718592965,81.9298245614035,77.007299270073,40.7017543859649,95.985401459854,38.2731958762887,63.4905133928571,38.0161830357143,84.6171802054155
GE.N,A-,B,82.8137283465309,62.6568641732654,42.5,A-,A,A-,81.7511649875478,86.1340829734672,80.2501043067082,B+,B+,A+,B+,A+,B+,A-,A-,A+,A+,74.0566037735849,68.9189189189189,96.2264150943396,73.7903225806452,94.5054945054945,71.3709677419355,82.4786324786325,79.78515625,99.2047991071429,98.2726423902895
ED.N,B-,B-,53.1232391741074,53.1232391741074,100.0,B,B,C,62.1080858599096,62.8812168438393,40.5124871968868,C,B-,C-,B,B,B,B,A-,D,B-,34.5018450184502,56.6071428571429,26.937984496124,62.5435540069686,60.8267716535433,62.020905923345,62.8731343283582,81.1575654152446,10.3384527872582,50.3136200716846
ALLE.N,C+,C+,46.1690678685206,46.1690678685206,100.0,B,D+,B+,63.3264730967479,16.920987654321,67.8419728482408,C+,C+,A+,B,A+,B+,C+,D+,D+,D-,43.2926829268293,44.3820224719101,94.9152542372881,58.9108910891089,93.75,69.8019801980198,47.9166666666667,17.5925925925926,21.2962962962963,7.0
OTIS.N,B,B,63.6621058748679,63.6621058748679,100.0,B,A,C+,60.8505222209056,88.295869563103,46.2058849417791,A-,A-,D+,C+,C,A-,A,A,A,A,78.7953795379538,76.2023217247098,18.2751540041068,44.2835365853658,40.4805914972274,75.8384146341463,85.1822503961965,89.7181919642857,86.0072544642857,84.6171802054155
WFC.N,B+,C,74.776813261456,38.1026923450137,1.42857142857143,A-,B+,A-,75.6985387042402,71.4264499202459,79.9778895337802,A,A-,A-,A-,C+,A+,B+,B,A-,A,86.3333333333333,83.0177514792899,77.6290630975143,82.2613065326633,43.3636363636364,93.0150753768844,73.0407523510972,65.9458705357143,80.9012276785714,84.6171802054155
CTVA.N,B,B,65.3650335481229,63.5648697152379,61.7647058823529,B,A-,B,61.1773351855776,82.2729499786025,59.8110179603556,B+,A-,C-,B-,B,A,C+,B+,A+,A+,68.6732186732187,81.4420803782506,30.5194805194805,50.5787037037037,58.7988826815643,89.2361111111111,49.2700729927007,73.8699776785714,99.0094866071429,99.1830065359477
FTV.N,B,B,62.8798163735355,62.8798163735355,100.0,B,B+,B-,61.3552015934486,74.3734938285197,54.9675346429955,A-,B-,C+,B+,B+,C+,B-,A-,B-,A,77.536231884058,56.482982171799,44.7470817120623,69.6671709531014,73.4676007005254,46.2178517397882,54.8761609907121,77.4601820250284,55.0199089874858,87.9704301075269
AEE.N,C+,C+,46.9776164448799,46.9776164448799,100.0,C+,B-,C+,45.6497312481431,55.6582207535792,43.2124485596708,B-,C-,C,C-,D+,B+,A-,C,A,A,56.6666666666667,32.2222222222222,41.25,30.0,21.9512195121951,70.0,76.1904761904762,39.6902901785714,89.5786830357143,84.6171802054155
PRU.N,B+,B+,70.149069027203,70.149069027203,100.0,A-,B,B+,77.5886370648213,59.8602296821506,74.9770989306956,B+,A,B+,A+,D,A+,A-,B-,B+,A,73.265306122449,84.5149253731343,72.3684210526316,92.6229508196721,15.7004830917874,98.5245901639344,77.1626297577855,50.8231026785714,73.4793526785714,84.6171802054155
DLTR.OQ,B,B,61.834311931592,61.834311931592,76.9230769230769,B+,B,B-,67.8483554652228,59.594463653517,57.3252650076526,B+,C+,C-,B,B+,B,A-,B-,A+,C,70.1086956521739,50.0,33.0508474576271,60.8910891089109,74.7191011235955,62.8712871287129,76.8421052631579,54.4224330357143,92.3967633928571,36.2511671335201
CF.N,B,B,64.477834956517,64.477834956517,100.0,A-,A-,C+,76.5520792528608,81.3482757777044,43.3478857168988,B-,C+,C-,B-,A,A,B+,A+,C,A,54.4258373205742,46.2174940898345,29.559748427673,50.9237875288684,91.2303664921466,85.3348729792148,67.2661870503597,94.1552901023891,34.2434584755404,87.9704301075269
NEE.N,B+,B+,73.2075420806826,72.4733362577326,71.7391304347826,B+,B,A-,73.7828110741644,59.3610491071428,80.9126263642198,A,A,B,B+,A-,B,A,B-,B,B+,91.5730337078652,84.5454545454545,64.2292490118577,72.7758007117438,77.8242677824268,65.4804270462633,84.7490347490347,56.2918526785714,59.1657366071429,75.0
KLAC.OQ,B-,B-,56.0117278705758,56.0117278705758,100.0,B,B,C+,58.522005677923,66.0904370428727,44.1611715752261,B-,C+,C-,B+,B+,B,D,B+,C-,A-,52.6666666666667,49.5708154506438,33.2278481012658,74.8015873015873,70.4878048780488,65.2777777777778,11.5062761506276,74.2885044642857,31.9056919642857,76.3772175536881
AME.N,B,B,59.1477959837293,59.1477959837293,100.0,B-,B-,B+,53.9770224937718,53.1603118678027,69.7869148934365,C+,B+,A-,B-,C,B-,B+,B,C,C,42.6567656765677,66.7495854063018,82.6488706365503,54.344512195122,40.4805914972274,52.4390243902439,72.662440570523,60.2818080357143,40.6947544642857,36.2511671335201
NUE.N,B-,B-,53.4480688646446,53.4480688646446,100.0,B,C,B-,62.0453036646636,34.9418317674292,56.5292254983388,B+,B-,D-,C,A-,B,B,C,C-,C+,68.06640625,56.2857142857143,0.0,34.4364937388193,82.051282051282,61.9856887298748,62.217659137577,35.0864955357143,27.05078125,46.0550887021475
D.N,A-,A-,81.3110731352714,81.3110731352714,100.0,A-,A,A-,76.368369531609,90.3126154975879,79.7957627367093,A,A,B-,B,A-,A+,A,A+,A-,A+,88.5767790262172,88.9090909090909,58.300395256917,58.5409252669039,77.8242677824268,94.4839857651246,88.8030888030888,93.2059151785714,76.0463169642857,97.2455648926237
SJM.N,B,B,66.0653656784897,66.0653656784897,100.0,B+,B,B-,72.9739840711454,64.2002998502875,56.9094643096029,A,C,D+,B-,A,B-,A,A-,D,A-,86.6197183098592,34.045584045584,22.6775956284153,57.5,85.0498338870432,55.9366754617414,85.6741573033708,76.2269053117783,15.4301385681293,77.2225144660705
EMR.N,A-,A-,76.1431522740997,76.1431522740997,100.0,B+,A-,A-,67.7044107119783,78.6406602571584,83.2820021431281,B+,B,A+,A+,C,A+,B-,A,B-,A-,73.3498349834984,65.9203980099502,95.6878850102669,93.8262195121951,40.4805914972274,92.3018292682927,53.9619651347068,86.7606026785714,53.0831473214286,76.3772175536881
DVA.N,A-,B,75.1727992573987,62.5863996286993,50.0,B,A-,A,65.1651591735391,82.8934151785714,83.7499036163159,A+,A+,D-,A,A,A,D+,A+,C+,B+,97.3484848484848,95.8015267175573,0.0,84.0782122905028,90.0,85.4748603351955,23.2142857142857,95.5496651785714,45.9681919642857,75.0
COIN.OQ,D+,D+,19.8897342795961,19.8897342795961,60.7142857142857,C,D,D-,33.7220779220779,12.3407281001138,0.0,D-,D-,D-,D,D+,C+,C+,D,D-,D-,0.0,0.0,0.0,9.84848484848485,18.5714285714286,41.6666666666667,42.5,16.339590443686,7.23833902161547,0.0
CMS.N,B,B,58.8678870768508,58.8678870768508,100.0,B-,B+,B-,56.311031881083,70.7310207068939,54.3132716049383,A,B-,D,D+,A,A+,D,B,A,A-,87.7777777777778,56.6666666666667,16.25,23.3333333333333,85.3658536585366,98.8888888888889,13.0952380952381,64.8856026785714,85.3934151785714,77.9645191409898
HPE.N,B+,B+,73.6765459045516,73.3767344907374,73.0769230769231,B+,A,B,71.6190257589639,89.1499073587768,59.5116052710392,B+,A,C+,A+,B,A,B-,A+,B+,A+,73.1132075471698,83.4821428571429,46.2962962962963,99.5652173913044,59.6938775510204,86.5217391304348,52.2935779816514,92.5920758928571,74.0373883928571,94.6078431372549
BDX.N,A,A,85.1042799878716,85.1042799878716,100.0,A+,A-,A-,95.2245349586566,75.1727904703548,77.8324667149787,A+,A,C+,A+,A+,A+,A+,A-,B+,B+,96.6814159292035,90.5857740585774,50.0,96.5045592705167,91.7061611374408,95.5927051671733,97.0496894409938,76.6043526785714,74.3443080357143,69.2577030812325
MGM.N,B+,B-,72.4259861181292,53.4748978209693,34.5238095238095,B,A-,A+,58.5378712280236,75.8351752159197,91.7848563818712,A+,A+,C-,A-,A,A+,D+,B+,A-,A+,98.3208955223881,95.0909090909091,29.4642857142857,77.0358306188925,84.1232227488152,96.5798045602606,16.7832167832168,70.8286830357143,80.0083705357143,94.6078431372549
HUBB.N,B,B,64.2480818135863,64.2480818135863,100.0,B,B-,B+,63.797356796778,55.1999359813408,72.2806621551186,B-,B+,A-,B-,C,A,A-,B,D+,A-,50.805152979066,69.6110210696921,82.5875486381323,55.7488653555219,37.0402802101576,85.0983358547655,82.2755417956656,60.5091012514221,18.9562002275313,83.0197132616487
ALGN.OQ,C+,C+,47.4921011228471,47.4921011228471,75.0,C+,B,C,41.8667221133774,61.2704309154217,33.8387137726198,C+,B,D-,C-,C,B,C+,A-,C-,C,41.8141592920354,61.2970711297071,0.0,29.0273556231003,33.6492890995261,59.2705167173252,42.2360248447205,76.5485491071429,27.0228794642857,36.2511671335201
SRE.N,B+,B+,69.8057466366851,69.8057466366851,100.0,A-,B,B,79.7587985846637,63.0280124202459,65.6455761316873,B+,A-,C+,A-,A,A-,B+,B-,A,A,70.0,81.1111111111111,43.75,81.1111111111111,85.3658536585366,78.8888888888889,70.2380952380952,52.3018973214286,84.3889508928571,84.6171802054155
REGN.OQ,B+,B+,67.1245949887243,67.1245949887243,100.0,A,C,B,88.610424459851,36.3432806912384,65.3135983661062,B,A+,D-,A+,A,A,A,C-,C,A-,61.0606060606061,91.8103448275862,0.0,92.6136363636363,86.8794326241135,89.6590909090909,85.1508120649652,27.4886234357224,34.7411831626849,83.0197132616487
EFX.N,C+,C+,44.9981628192125,44.9981628192125,49.0909090909091,C-,B+,C,31.0216534626155,69.607335233505,35.3548780370274,C,B,D-,B-,D-,B-,C-,A,C,D+,40.8196721311475,59.4135802469136,0.0,50.2801120448179,2.58620689655172,51.5406162464986,25.9365994236311,87.8697383390216,40.7707622298066,21.5501792114695
USB.N,B,C,65.9532253143798,36.3099459905232,6.66666666666667,B+,B,B,71.470271267349,60.6620017798786,60.1781258681833,A-,A-,B-,A-,B,B+,B+,B,B-,B+,76.8666666666667,79.2307692307692,51.2428298279159,75.5276381909548,63.0,70.6030150753769,73.0407523510972,61.2583705357143,52.9436383928571,69.2577030812325
CSGP.OQ,B+,B+,68.6052121753976,68.6052121753976,100.0,B,B+,B,62.9637800292331,74.3914455576351,65.5107672467442,A-,A-,B-,A,B,B+,C-,A-,B+,B+,75.2663622526636,77.5320970042796,52.1834061135371,89.6004700352526,59.688013136289,74.3243243243243,32.9136690647482,76.2940841865756,67.7332195676906,74.8655913978495
HCA.N,B+,B+,67.1906384046248,67.1906384046248,100.0,B+,B,B,74.1905450311066,59.8559015620137,65.0603361862904,B+,A-,D-,B,D,A+,A,B,C+,B,72.3484848484848,78.2442748091603,0.0,63.4078212290503,16.3157894736842,96.927374301676,91.3690476190476,64.3833705357143,44.9079241071429,59.640522875817
AVGO.OQ,A-,B-,75.5917991040082,51.4322631883677,27.2727272727273,A-,B,A-,78.2002718731807,64.073460113212,81.6037648720596,B+,B+,A+,B+,A,B+,A-,B,A-,B+,74.0,71.0300429184549,95.8860759493671,71.6269841269841,88.2926829268293,69.6428571428571,76.1506276150627,58.69140625,78.5574776785714,69.2577030812325
DHR.N,A-,A-,78.2638087134215,78.2638087134215,100.0,A,B,B+,89.7764952526045,66.2890442635387,71.4417955133325,A,A-,C+,A,A+,A+,A,B,B,A+,87.3893805309735,80.1255230125523,50.0,87.3860182370821,91.7061611374408,93.7689969604863,86.3354037267081,62.40234375,60.3655133928571,94.6078431372549
NWSA.OQ,B+,B-,69.5978066062972,54.364120694453,39.1304347826087,B,A-,B+,60.0111303882166,80.4951989476346,74.7730006437032,A,A,B-,B+,C,A+,C-,A+,D+,A-,85.9195402298851,84.0782122905028,51.219512195122,72.3451327433628,39.6,97.1238938053097,32.9268292682927,98.6746651785714,22.6422991071429,76.3772175536881
ERIE.OQ,C+,C+,42.7600581125107,42.7600581125107,100.0,C-,B+,D-,32.8583063003874,68.1503602578688,1.24528301886792,D-,D-,D-,C,D-,C+,C-,A,B-,D-,0.0,6.22641509433962,0.0,38.6054421768707,0.0,45.9183673469388,33.2746478873239,86.7605233219568,51.5500568828214,0.0
RTX.N,B+,B+,74.0645942304113,74.0645942304113,75.0,A-,B+,B+,77.308053894516,70.089085113212,73.4902569808231,A,B+,B+,A,C+,A+,A+,A-,C+,B+,84.4339622641509,68.018018018018,70.7547169811321,87.5,48.3516483516484,93.9516129032258,97.8632478632479,78.3621651785714,43.06640625,69.2577030812325
AAPL.OQ,B+,C,74.8387900090741,38.4193950045371,2.0,B+,A,B,70.9854296007764,89.1362272213863,65.9280566280566,A+,A+,C+,A-,A,B,C+,A+,A-,A-,96.6666666666667,98.6486486486486,44.6428571428571,78.5087719298246,86.0,59.6491228070175,48.1981981981982,93.1029579067122,79.9914675767918,83.0197132616487
CME.OQ,B,B,59.2441128316814,59.2441128316814,100.0,B+,B,D+,69.1775542435841,63.0431243678027,18.619942996292,C-,B-,D-,B,C,A+,C+,B+,B+,C,27.7960526315789,55.993690851735,0.0,61.2113402061856,36.7647058823529,96.0051546391753,42.9799426934097,67.1456473214286,67.2293526785714,36.2511671335201
ADM.N,A-,A-,76.2737098170145,76.2737098170145,100.0,A,B,B+,86.1916959015027,62.0665740254435,73.6110369392716,A,B,B-,A,A+,A,A-,B-,B,A+,85.2439024390244,65.347721822542,56.7632850241546,84.9078341013825,93.2773109243697,86.7205542725173,80.4239401496259,56.2360491071429,59.8074776785714,94.6078431372549
